original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
743.2025753518809,552,798.3054842363324,456,1870.3287186581865,234
848.3742992604962,524,938.1822567574253,454,911.3378863831745,259
1280.0825700239702,440,1056.9407262969435,399,-585.4124797560413,161
258.74048060587006,146,353.96741890285324,115,-50000,0
