original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-144.62152081866597,344,-249.77957712645699,311,-266.0125011469694,149
1233.3175518224057,446,1382.2817325327865,361,1029.7809489323542,208
-146.10962175455032,467,-282.12309620264546,391,-667.4030117458767,162
974.708362133472,154,1212.350619408392,124,-50000,0
