original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
633.3098771691117,581,780.4275183668118,499,935.9082492965151,251
908.7061836354873,680,786.0166934224583,596,1190.4892317689496,324
1547.9738105455458,551,754.3650053435681,459,149.14138778050742,192
-1905.1756136838128,136,-1781.784783212762,114,-50000,0
