original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
633.3098771691117,581,795.9009763744195,503,935.9082492965151,251
908.7061836354873,680,781.3601161265533,596,1190.4892317689496,324
1547.9738105455458,551,768.8152950221095,464,149.14138778050742,192
-1905.1756136838128,136,-1800.6940597922114,118,-50000,0
