original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
633.3098772,581,778.6078467,500,935.9082493,251
908.7061836,680,786.0166934,596,1190.489232,324
1547.973811,551,897.2727415,443,149.1413878,192
-1905.175614,136,-1697.507228,109,-50000,0
