original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
633.3098771691117,581,788.000662006066,501,935.9082492965151,251
908.7061836354873,680,771.561213107069,595,1175.2836883450732,324
1547.9738105455458,551,709.4887530258278,459,149.14138778050742,192
-1905.1756136838128,136,-1883.7134715868078,115,-50000,0
