original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
633.3098772,581,788.000662,501,935.9082493,251
908.7061836,680,786.0166934,596,1175.283688,324
1547.973811,551,777.936677,452,149.1413878,192
-1905.175614,136,-1577.835521,105,-50000,0
