original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-144.62152081866597,344,-239.12594383071274,317,-266.0125011469694,149
1233.3175518224057,446,1442.5550934547603,387,1029.7809489323542,208
-146.10962175455032,467,-282.15309100138865,391,-667.4030117458767,162
974.708362133472,154,1230.9404008789063,125,-50000,0
