original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
-4.3324754780521175,611,-141.81859783648468,489,-623.5775680893577,217
-378.1544122134938,612,-395.22173596357976,513,-2293.8746466267153,271
2115.8706815600167,527,1781.1653803853155,412,20.559469056019584,217
-2136.01848769329,169,-1542.3186221403234,136,-50000,0
