original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
1141.4591292063394,240,1087.3748892939739,239,1235.620802022643,118
174.9220970610869,217,222.56445029654154,205,106.3176739032452,104
2811.0939756729063,233,3016.634953069461,211,1121.7900615018957,102
-1361.6885623572007,53,-1447.5619201660156,47,-50000,0
