original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
633.3098771691117,581,788.000662006066,501,935.9082492965151,251
908.7061836354873,680,810.7086504744829,583,1190.4892317689496,324
1547.9738105455458,551,1013.921062266769,414,149.14138778050742,192
-1905.1756136838128,136,-1815.6657096862793,100,-50000,0
