original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
633.3098771691117,581,788.9749934944564,501,935.9082492965151,251
908.7061836354873,680,798.1821711275591,573,1186.728867283574,324
1547.9738105455458,551,966.7309844934545,422,149.14138778050742,192
-1905.1756136838128,136,-1872.3283948898315,112,-50000,0
