original performance,number of trades,q learning performance,number of trades,q learning training performance,number of trades
52.55219128178615,510,-100.09989169743507,438,256.03901200505146,249
-52.126208994339926,490,105.37703302016804,411,-769.6433675130208,225
85.79282768041708,514,57.366595175099924,430,677.4527446804334,199
-1166.2328744283536,123,-1235.1019589584484,113,-50000,0
